labels	quotes	stats	but	adj	advs	negations	survey	averagesent	proper	report	conj	comparative	superlat	questions	meme	personal	mon	modal	statives	strah	udivlen	zol	jdu	fu	ura	negati	positi	grustno	doverie	abstract_nouns	assertion_words	discourse_markers	claims	modality_words	cons	reas	purp	relat	tim	cond	passive	lentok	war	allegedly	so-called 	nationalists 	nazis 	fascists	the goals of the special operation	azov	bandera	banderites	free 	hysteria	unfriendly	great power	west	fascism	foreign agent 	brotherly nations	people of donbass 	russophobia 	russophobic	soros	great victory 	anglo-saxons	great patriotic war	external control 	spiritual scrapes 	denacification 	deukrainianization	demilitarization 	kiev regime 	special operation 	on ukraine	in ukraine	in donbass 	junta	kiev regime 	coup d'etat	reunification of crimea and sevastopol with russia 	return of crimea	civil war	ukraine border with the crimea	export of ukraine with crimea 	dnr	lnr	people's republics of donbass	self-proclaimed republics	borders of lnr/dnr	russian volunteers	self-defense	militia 	retirees	vacationers	novorossiya	southeast ukraine	southeast ukraine	baltic countries	belarus	belorussia	old russian	post-soviet space	near abroad 	color revolution 	ukrainian crisis	internal conflict in ukraine 	ukrainian-russian conflict 	armed formations of ukraine 	punishers 	kiev army 	republic of crimea	aggression of ukraine against donbass	genocide of the inhabitants of donbass 	8 years	russian spring	declaration of will of the people 	crimean referendum 	the polite men 	crimean blockade	crimean bridge 	special status of donbass 	people of donbass 	people's militia	forced migrants	blockage of supplies 	national battalion 	ukrainian nationalist paramilitaries 	demarcation line 	buffer zone 	russian world	orthodox world	prednestrovian moldavian republic 	republic of abkhazia 	south ossetia 	russcists	rashism	attack	invasion	russia's war against ukraine	deceased	fake	rape	looting	victims	arms deliveries	children	refugees	europe	war crimes	genocide 	pumping	pump	negotiations	sanctions 	embargo	kremlin 	kremlin regime	text	length	label
ukranews.tsv	0	0	0	18	0	2	0	23	33	8	7	0	0	0	0	0	0	0	1	18	1	14	12	7	3	16	8	1	6	40	1	0	0	1	0	0	2	1	6	0	0	230	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Вооруженные силы остановили российских военных на всех направлениях, - Генштаб  Вооруженные силы остановили российских военных на всех направлениях.  Об этом сообщает Генеральный штаб ВСУ в Facebook, передают Українськi Новини.  "На всех направлениях противник остановлен силами обороны Украины, успеха не имеет, пытается удержать занятые рубежи и позиции", - говорится в сообщении.  На Полесском направлении оккупанты продолжают удерживать населенные пункты Полесское, Кухари, Бородянка, Андреевка, Мотыжин, Гореничи, Буча, Демидов.  Враг пытается восстановить боеспособность подразделений, понесших значительные потери, осуществляет перегруппировку и не отказывается от замысла блокирования Киева с запада и юго-запада.  Силами обороны Украины отбита попытка форсирования противником реки Ирпень в районе населенного пункта Мощун, противник отброшен, населенный пункт освобожден.  На Николаевском направлении враг пытается закрепиться по населенным пунктам Лупарево, Правдино, Благодатное, Новогригоровка, Калиновка, Киселевка, Первомайское, Александровка, Бургунка, Береслав, Таврийск.  На Крымском направлении зафиксировано усиление группировки противника батальонной тактической группой из состава 336-й отдельной бригады морской пехоты Балтийского флота вооруженных сил РФ.  Как сообщали Українські Новини, Россия сменила тактику и перешла к "сирийскому варианту" - окружению и террору городов.  Российские военные пытаются продвинуться в направлении Кривого Рога Днепропетровской области и Николаева.
ukranews.tsv	0	0	0	10	9	2	0	22.375	31	11	10	0	0	0	0	6	0	0	1	3	5	3	9	5	5	13	25	3	23	8	2	2	0	0	0	0	3	1	2	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Министр иностранных дел России Сергей Лавров заявил, что обсуждал с главой МИДа Украины Дмитрием Кулебой возможность переговоров Президента Украины Владимира Зеленского и Президента России Владимира Путина.  Об этом он сказал на пресс-конференции по итогам переговоров, передают Українськi Новини.    "Всем хорошо известно, что Президент Путин никогда не отказывается от контактов... Мы сегодня подтвердили, что Президент Путин не отказывается от встречи с Президентом Зеленским и когда-то, надеюсь, такая необходимость возникнет", - сказал он.    Лавров подчеркнул, что для организации такой встречи на высшем уровне необходимо провести подготовительную работу, которая идет по "белорусскому треку".    "Три раунда состоялось, наши конкретно предельные предложения взяты украинской стороной и она нам обещала что будут предельно конкретные ответы, мы ждем", - подытожил он.    Как сообщали Українськi Новини, Кулеба сообщил, что Россия привязывает возможность прекращения огня исключительно к выполнению требований, озвученных Путиным.    Кулеба встретился с Лавровым 10 марта в Турции.
ukranews.tsv	0	0	0	22	2	1	0	20	20	11	11	0	0	0	0	0	0	0	1	23	1	16	7	7	1	19	12	4	9	47	0	3	0	1	0	0	2	0	2	0	0	240	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Российские оккупанты начали обозначать себя желтой лентой, как украинские военные, - Генштаб  Военный с желтой лентой на рукаве. Фото: facebook.com/GeneralStaff.ua  Военный с желтой лентой на рукаве. Фото: facebook.com/GeneralStaff.ua  Генеральный штаб Вооруженных сил заявляет, что российские военные начали обозначать себя желтой лентой, как и украинские военные, с целью введения в заблуждение подразделений Сил обороны Украины.  Об этом сообщает Генеральный штаб ВСУ в Facebook, передают Українські Новини.  "Как особенность, враг с целью введения в заблуждение подразделений Сил обороны Украины начал обозначать себя желтой лентой на рукаве. Однако для идентификации принадлежности к ВС РФ желтая лента также крепится на ногу", - сообщает Генштаб.  ВСУ призывают граждан быть бдительными.  Как сообщали Українські Новини, Вооруженные силы остановили российских военных на всех направлениях.  Враг пытается восстановить боеспособность подразделений, понесших значительные потери, осуществляет перегруппировку и не отказывается от замысла блокирования Киева с запада и юго-запада.  Силами обороны Украины отбита попытка форсирования противником реки Ирпень в районе населенного пункта Мощун, противник отброшен, населенный пункт освобожден.  Россия сменила тактику и перешла к "сирийскому варианту" - окружению и террору городов. Потери личного состава российских войск за 9 марта остались на уровне 12 тыс. убитыми и ранеными, техники – увеличились на 18 танков и 35 ББМ.
ukranews.tsv	0	0	0	25	3	2	0	23	9	5	10	1	0	0	0	0	0	0	0	4	1	3	6	2	3	10	17	1	8	14	0	0	0	1	0	0	1	0	2	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Национальная энергетическая компания "Укрэнерго" заявляет, что компания не нуждается в помощи белорусской стороны в ремонте поврежденных обстрелами линий электропитания Чернобыльской атомной электростанции.  Об этом говорится в сообщении компании в Telegram, передают Українські Новини.    "Укрэнерго" не нуждается в помощи белорусской стороны в ремонте поврежденных российскими обстрелами высоковольтных линий, питавших Чернобыльскую АЭС", - говорится в нем.    Отмечается, что компания нуждается в прекращении огня и пропуске ремонтных бригад, которые со вчерашнего дня ожидают согласия выехать на ремонт.    "У нас все готово, чтобы немедленно отремонтировать линии и восстановить электропитание ЧАЭС, которая обесточена уже более суток. Просто прекратите обстрел и дайте допуск нашим ремонтным бригадам", - говорится в сообщении.    Уточняется, что все сообщения российских и белорусских СМИ о запитании ЧАЭС со стороны Беларуси – провокация, направленная на обострение ситуации.    Как сообщали Українські Новини, 9 марта Чернобыльская атомная электростанция была обесточена из-за действий российских оккупантов.    В течение 48 часов питание Чернобыльской атомной электростанции обеспечат резервные дизель-генераторы, при этом в дальнейшем отключится система охлаждения хранилища отработавшего ядерного топлива, и появится угроза утечки радиации.
ukranews.tsv	0	0	1	22	4	1	0	22.444444444444443	29	14	11	0	0	0	0	5	0	1	3	8	0	6	6	0	3	9	17	1	16	17	3	1	0	0	0	0	3	0	10	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Глава европейской дипломатии Жозеп Боррель заявил, что Европейский союз (ЕС) не намерен поставлять в Украину истребители и другие боевые самолеты, как того просит Президент Владимир Зеленский.  Соответствующее заявление он сделал в эфире радиостанции France Info, сообщает Ultima Hora.  Такую позицию Боррель объяснил тем, что ЕС хочет избежать возможной эскалации с Российской Федерацией.  "Мы должны помочь Украине, но мы должны избегать эскалации", — сказал он.  При этом он подчеркнул, что некоторые государства-члены ЕС могут самостоятельно предоставить Украине истребители.  Глава европейской дипломатии добавил, что Европейский союз намерен и далее осуществлять поставки вооружения и другого военного имущества для нужд Вооруженных сил Украины.  Как сообщали Українські Новини, во вторник, 8 марта, Министерство иностранных дел Польши сообщило о готовности передать США истребители МиГ-29, которые находятся на немецкой авиабазе "Рамштайн".  В такой способ страна желает получить от США американские боевые самолеты F-16, чтобы нивелировать потерю переданных Украине истребителей.  Напомним, ранее Президент Владимир Зеленский заявил, что решение о предоставлении Украине боевых самолетов напрямую зависит от президента США Джо Байдена.
ukranews.tsv	0	3	4	208	77	19	0	14.5748031496063	45	12	101	7	0	18	9	41	0	7	27	28	17	18	82	15	27	69	209	25	111	78	14	12	6	9	1	0	24	12	121	6	1	1851	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	Українські Новини  Одним из самых больших экономических потрясений 2021 года для европейских производителей минудобрений стало резкое удорожание природного газа – сырья, которое составляет почти 80% себестоимости их продукции. Как держит удар один из крупнейших производителей минеральных удобрений в Украине – Черкасский "Азот", какими могут быть пути решения проблемы, чем жило предприятие в 2021 году и какие перспективы для развития в 2022, рассказал глава Черкасского "Азота" Виталий Скляров.  – Каким был 2021 год на предприятии по сравнению с предыдущим годом?  – Прошлый год можно назвать удачным для Черкасского "Азота". В первую очередь, по объемам финансирования капитальных и текущих ремонтов, а также по масштабам реализации инвестиционных программ. Если в 2020 году на реализацию всех производственных программ мы направили более 324 млн грн, то в этом – на 70 млн грн больше.  Планируемые капитальные программы позволят увеличивать объемы производства, снижать себестоимость и повышать экологичность производства. Мы продолжаем модернизировать основные промышленные площадки и планируем новые. Если будет поставка газа и приемлемая цена на него, мы выполним наши стратегические планы. Это позволит предприятию и дальше эффективно работать. Только через модернизацию мы можем становиться более конкурентоспособными. Азот – одно из крупнейших химических предприятий Восточной Европы. Конкуренция растет, и мы должны двигаться быстрее конкурентов.  – Что именно удалось сделать?  Мы провели целый ряд масштабных капитальных ремонтов. В частности, заменили основное оборудование в цехах карбамида (цеха М-2, М-6), что позволило предприятию производить больше продукции и снизить расходные коэффициенты. Мы выполнили большой капитальный ремонт цеха А-5 (производство аммиака), восстановили его ресурс. Это будет обеспечивать надежную работу оборудования до проведения следующего капитального ремонта, запланированного на 2022 год. Это значительно снижает производственные риски. Также проведен капитальный ремонт агрегатов слабой азотной кислоты в цехе М-5.  Что касается цеха М-9 по производству аммиачной селитры, то завершаем оформление внешнего эстетического вида ствола грануляционной башни. Продолжаем демонтаж старых помещений и построек на территории предприятия, расчищаем производственные площадки для новых эффективных производств. Цель – увеличение объемов производства.  – Каковы планы проведения дальнейшей модернизации?  – Стратегически мы будем двигаться к более эффективному производству. Второе – мы будем делать наше производство более экологичным. Приоритет – уменьшение выбросов СO2, мы без этого не сможем двигаться в Европу.  Если говорить о ближайших планах на полгода, то сейчас сложно что-либо прогнозировать, ведь ситуация на рынке природного газа очень напряженная. А газ – основное сырье для нашего производства. Спрос на минеральные удобрения не так эластичен, как нам бы хотелось.  Но мы оптимисты и планируем в дальнейшем развивать производство, если ситуация с поставками газа и ценами на него стабилизируется.  – Как вы будете развивать промышленные площадки?  Я не все вам могу поведать. Стратегия – коммерческая тайна. Скажу только, что в планах – увеличение мощности производства КАС с 1 до 2 миллионов тонн в год. В этой связи нужно будет увеличивать мощности по выработке плава аммиачной селитры, который идет на производство карбамидо-аммиачной смеси, а это – дополнительно 720 тонн в сутки! Для этого в цехе по производству аммиачной селитры необходимо будет смонтировать пятый аппарат использования тепла нейтрализации (ВТН), который и обеспечит эту дополнительную выработку.  Также уже в начале года мы планируем приступить к реализации нового проекта – строительству новой установки по производству очищенного жидкого карбамида, который будет заливаться в дизельное топливо для очистки выхлопных газов автомобилей. Речь идет о производстве так называемого Ad Blue, позволяющего снижать выбросы СО2 от автомобилей. Это новая ниша для нас.    – Я так понимаю, Украина стремится двигаться в Европейский Союз, где планируют постепенно отказываться от дизельных автомобилей. Некоторые страны уже подписали соответствующий меморандум. Возможно, это ждет и Украину?  Конечно, мы будем строить установку и делаем этот шаг, осознавая возможные изменения использования транспортных средств в нашей стране. Однако преимущество нашего производства в том, что оно гибко, и мы в любой момент можем переориентироваться на выработку другого более востребованного продукта. Но пока на наших дорогах еще ездят такие автомобили, мы должны позаботиться об уменьшении их влияния на экологию и защитить окружающую среду от вредных веществ. Тем более что перед Украиной стоит задача снижения выбросов от автотранспорта.  – Позвольте задать вам некомфортный вопрос. Возвращаясь к ценам на газ, если ситуация не изменится – будет ли страна с удобрениями?  – Природный газ – основное сырье для производства азотных удобрений, в себестоимости которых он занимает около 80%. Так что цена на газ, а также объемы его поставок – главный вопрос для нас. Завод не может работать себе в убыток.  В этой ситуации очень важно не допустить остановки украинского производителя удобрений. И не только потому, что речь идет о сотнях тысяч рабочих мест, судьбах людей, для которых работа на предприятиях – единственный источник дохода для их семей. Важно понимать, что современное сельское хозяйство невозможно без использования достаточного количества минеральных удобрений. Это вопрос продовольственной безопасности страны. Причем агропроизводственные условия требуют массированного внесения азотных удобрений именно весной. И именно работа химпредприятий в зимний период позволяет выработать и подготовить запас удобрений к весенней посевной кампании.  Резкое повышение цены на газ отразилось не только на украинских производителях, но и на европейских. Во многих странах сократили, а в некоторых и полностью остановили производство минеральных удобрений. В результате сформировался дефицит удобрений как на европейском, так и на мировом рынках. Поэтому надеяться на поставки минеральных удобрений из-за границы из-за их недостатка и по ценам, которые устраивали бы аграриев, очевидно, не приходится.  – То есть рассчитывать приходится только на себя… Вы как-то работаете с аграриями по решению этой проблемы? К чему им готовиться?  Мы много общаемся с аграриями, много считаем. И вот к каким выводам пришли: при нынешней цене на газ цена за тонну пшеницы будет 9 тысяч гривен! Для аграриев это неприемлемо. Поэтому они заинтересованы в решении вопроса не меньше, чем мы. Мы работаем над решением проблемы вместе. Мы, химики, заинтересованы в том, чтобы аграрии получали прибыль. Хорошо аграриям – хорошо и нам.    – Но обеспечить Украину удобрениями возможно только при наличии необходимого запаса основного сырья – природного газа по стабильной цене. То есть дефицит неизбежен?  – Чтобы этого не допустить, важно, чтобы правительство немедленно присоединилось к решению этой проблемы. Не из-за снижения маржи у ритейлеров, а основательнее, на уровне отрасли. Насколько я знаю, химики и аграрии обратились к Премьер-министру Украины по поводу угрозы возникновения острого дефицита азотных минеральных удобрений, а также безумного роста цены на природный газ. Федерация работодателей Украины, Союз химиков, Украинский союз промышленников и предпринимателей, представители аграрного сектора экономики предоставили достаточно конкретные предложения по выходу из этой сложной ситуации и сохранению предприятий. Если коротко: государству предлагали предоставить химикам товарный кредит. В газе. Вы же Молдове были готовы дать! А почему своим предприятиям дать проблематично? Мы не раз говорили и продолжаем настаивать на том, что Украина, украинская химическая отрасль способна обеспечить собственные потребности в азотных удобрениях.  – Уточните, пожалуйста, конкретные предложения выхода из "газового" кризиса? Можете о них рассказать в цифрах?  – Аграрии и химики предложили рассмотреть возможность выделения товарного кредита отечественным производителям азотных удобрений в виде природного газа на уровне до 1,25 млрд кубометров на период с ноября 2021 по апрель 2022 за счет запасов НАК "Нафтогаз Украины". Все логично. Хотите снизить цену на удобрения и продукты питания – обеспечьте более дешевый газ.  При этом производители обязуются обеспечить его возврат – речь идет о фьючерсных контрактах со сроком выполнения апрель-июль 2022 года. Идея такова, что все производимые из такого газа удобрения будут поставлены на внутренний рынок по ценам, установленным в соответствии с ценой фьючерсных контрактов. Возможность и целесообразность реализации такого предложения обосновывается соответствующими расчетами. Промышленники их также предоставили.  – Есть ли определенные сдвиги в этом направлении, которые позволяют надеяться на помощь?  – Переговоры, насколько я знаю, продолжаются. Однако я не знаю, чем эти дебаты завершатся и пойдет ли Правительство навстречу аграриям и химикам. Вопрос в том, сколько у НАКа есть газа и какой будет зима. Холодной или не очень.  Я считаю, что со стороны власти нужно больше конкретных действий, чтобы обеспечить украинский рынок удобрениями по приемлемым ценам.  Сейчас никто не хочет покупать удобрения из Польши, Грузии или ЕС. Там тоже дефицит и цены на 30-40% выше, чем в Украине.  Государство должно поддержать собственного производителя удобрений. Поддержать системно. Это может быть как поставка отечественного газа по приемлемым ценам, так и различные налоговые и таможенные инструменты для стимулирования отрасли.  Что, например, сейчас делать с белорусским демпингом по КАС и карбамиду в страну? Дискуссионный вопрос. Что делать с рынком сложных удобрений? Калийных? Это все вопросы промышленной политики. Практику агрессивной поддержки отраслей мы видим по всем странам. Посмотрите, как защищается ЕС и США! Посмотрите, как действует Китай! Государство и бизнес должны совместно преодолевать трудности, которые независимо от каждой из сторон ворвались в нашу жизнь.  Равно как и коронавирус, с которым мы боремся совместно. Бизнес не считал деньги, а подставил плечо, чтобы спасать самое дорогое – жизнь людей во время пандемии. Нас попросили правительство, мэры, губернаторы – мы дали кислород. Во время последней волны Азот бесплатно отгрузил для нужд медицины в разные регионы Украины почти 1300 тонн кислорода. И я считаю, что это лучший пример, хотя и не единственный, того, что мы социально-ответственные перед своим народом. И я считаю, что сейчас время, когда государство должно продемонстрировать свою ответственность, задействовать свои ресурсы и возможности для помощи производителям минеральных удобрений.  – Подытоживая наш разговор, спрошу – что вы ожидаете от этого года? Есть ли основания для оптимизма?  – Мы переживали разные этапы в жизни предприятия: были взлеты, были падения, были, успехи и неудачи. Я все-таки хочу быть оптимистом. Предприятие будет работать, люди будут получать заработную плату. Сейчас главное, чтобы государство поддержало своих производителей. Это залог того, что на столе украинцев будет хлеб. Это залог продовольственной независимости страны.  
ukranews.tsv	72	1	1	163	61	19	0	21.72222222222222	92	10	81	2	0	12	2	7	0	2	15	37	23	35	35	22	19	89	102	22	79	65	6	10	8	3	1	5	12	9	88	4	0	1564	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	Українські Новини  Любые политические конфликты «бьют» по топливному и энергетическому рынкам.  Украина уже испытала это на себе: рост тарифов, подъем цены на топливо, падение курса гривны, экстренные закупки электроэнергии и угля втридорога, и даже предложения НАК «Нафтогаз» перевести некоторые ТЭЦ на отопление соломой. Международный валютный фонд прогнозирует, что из-за ситуации с безопасностью вокруг украинских границ и угрозы широкомасштабного вторжения России следует ожидать дальнейшего роста цен на газ и нефть.  Чем чревата для украинцев такая напряженная ситуация, возможен ли социальный взрыв в замерзающей стране и что надо сделать Украине, чтобы стабилизировать экономическую ситуацию, мы говорим с экономическим экспертом Юрием Гаврилечко:    В Европе и в Украине резко выросли цены на газ. При этом объемы собственной добычи, осуществляемой дочерней компание НАК «Нафтогазом» - «Укргаздобычи» падают уже 5 лет подряд. Несмотря на убытки «Нафтогаза» его руководители получали огромные заработные платы, премии. В 2021 году Украина добыла 12,9 миллиардов кубов газа, что на 1,6 миллиарда кубов меньше, чем в 2016 году. Что дальше?    У меня встречный вопрос: а зачем в Украине создано столько антикоррупционных организаций, если «освоено» больше 130 миллиардов гривен на добыче газа, которая в итоге не возросла, а снизилась на 10% за 5 лет и… никто не арестован и даже не находится под следствием или подозрением? И когда будет создана парламентская следственная комиссия по расхищению средств? Напомню также, что Нафтогаз за последние 5 лет несколько раз требовал поднять тарифы для населения, обосновывая это нехваткой средств, но, оказывается, они «распилили» эти самые 130 миллиардов гривен и не увеличили добычу газа вообще!  В итоге, за пять лет Украину сделали ещё более зависимой от российского газа, при этом «спионерили» 130 миллиардов гривен, которые собрали с простых граждан, подняв тарифы. Тарифы на ЖКХ стали, таким образом, квази-фискальным инструментом или, проще говоря, целевым налогом в пользу топ-менеджеров «Нафтогаза» и фирм-прокладок по продаже нам российского газа.  Кстати, о российском газе… Несколько дней назад "Газпром" остановил поставки газа в Польшу через Украину. Чем Это грозит стране, ее экономике?  Польше это ничем особо не грозит, так как газ она будет получать или через Беларусь или через ФРГ, а вот для Украины это чревато снижением возможностей для виртуального реверса газа – коррупционной схемы, на которой уже последние лет 5-6 исправно зарабатывают в том же «Нафтогазе», привлекая аффилированные фирмы-прокладки для создания видимости покупки «европейского газа», который, в реальности, никуда из трубы украинской ГТС не девался, попадая в нее с востока, то есть, из России.  Некоторые соседи Украины ведут переговоры с «Газпромом» и заключают прямые контракты. Например, Венгрия и Молдова покупают газ дешевле, чем в Европе. Готов ли Киев пойди по этому пути?  Да, я считаю, это было бы правильно, прямые договора - это стабильность экономики. Мешает же прямым контрактам с Газпромом как минимум два фактора. Первый – это политика, так как любое соглашение с «Газпромом» ставит под удар один из самых громких пропагандистских лозунгов последних лет об «избавлении от энергетической зависимости от России».  При этом, ничего не мешает «Нафтогазу» гордится подписанным в 2019 году контрактом с «Газпромом» на транзит газа по украинской ГТС сроком на 5 лет. Двойные стандарты во всей их красе – налицо.  Второй – коррупционно-экономический. В 2020 году «Нафтогаз» запустил PR-кампанию в поддержку своих коррупционных схем по продаже населению и предприятиям ТЭК газа украинской добычи по спотовым ценам голландского хаба, так называемая схема «Амстердам+». Думаю, все мы помним борды, развешанные по всей стране «У кремлевских палает, потому что в Украине цены на газ устанавливает рынок, а не они. Пусть палает». Кроме того, пиарщики газового монополиста утверждали, что коррупционерам больше недоступны деньги «Нафтогаза», а конкуренты кусают локти из-за того, что в Украине выпускают качественное топливо.  Понятно, что эта, мягко говоря, полуправда, очень помогала зарабатывать миллионы долларов топ-менеджменту «Нафтогаза» и не только им. И отказаться от таких доходов по собственной инициативе – это нонсенс.  Многие страны Европы зарабатывают на газовом транзите из России. А Украина его скоро потеряет. Контракт истекает в 2024 году. Как это объяснить?  Кроме как в рамках концепта о внешнем управлении никаких иных вариантов ответа на данный вопрос я не вижу. Германия, Венгрия, Словения, Болгария и т.д. спокойно зарабатывают на транзите. А еще обеспечивают Украине виртуальный реверс российского газа, естественно, не за «спасибо». Ничего личного, только бизнес.  При таком подходе ГТС Украины может превратится в груду металлолома. Если объем транзита упадет ниже 40 млрд кубов в год, прокачка будет экономически нецелесообразна по нынешним тарифам. Кто займет место Украины на рынке транзита газа из РФ в ЕС?  На «свято место» уже пришли Турция, Болгария, Сербия, Венгрия с «Турецким потоком»; все те же Болгария, Сербия, Венгрия плюс Словения с «Южным потоком», ФРГ с «Северным потоком 1» и «Северным потоком 2». Ну, и частично Беларусь со своим транзитным газопроводом «Торжок-Минск-Ивацевичи».  Более того, сейчас соседи Украины задумались о вложениях в создание собственных подземных хранилищ газа для использования их в качестве резерва для маневровых мощностей. В итоге, самое крупное в Европе Бильче-Волицко-Угерское подземное хранилище газа вместимостью свыше 17 миллиардов кубов активного газа, расположенное на западной границе Украины, станет также никому не нужным. Поскольку заполнять его без российского газа по долгосрочным контрактам, ориентируясь исключительно на спотовый рынок экономически нецелесообразно.  Как стабилизировать украинский энергосектор? Есть ли рецепты «спасения», учитывая, что Киев испортил отношения с Беларусью, ранее продававшей нам электроэнергию?  Оперативно стабилизировать украинский энергосектор можно только с применением комплексного подхода, который бы включал в себя завершение перевода ТЭЦ и ТЭС на угли газовой группы, запасы которых у нас достаточно велики. Это позволит прекратить импорт антрацита и обеспечит работой шахты, а шахтеров – зарплатами.  Также спасением может стать заключение прямого и долгосрочного (хотя бы на 5 лет) договора с Российской Федерацией о поставках газа, что позволит отойти от исключительной ориентации на спотовый рынок. А, кроме того, позволит снизить тарифы на услуги ЖКХ, предупредить банкротство перерабатывающих предприятий, обеспечить продовольственную безопасность страны, дать время для увеличения собственной добычи газа в конце-концов!  На мой взгляд, надо прекратить субсидирование из государственного бюджета хобби олигархов в виде «зеленой энергетики» и перехода на европейский принцип выкупа ёё излишков исключительно у физических лиц. Это позволит перебросить освободившиеся ресурсы на нужды атомной энергетики, которая производит самую дешевую электроэнергию и без которой Украина не сможет обеспечить собственную энергобезопасность. Необходимо восстановить работу отечественных нефтеперерабатывающих заводов, что позволит снизить цены на бензин и дизельное топливо, и способствует уменьшению цен на товары отечественного производства.  А как быть с долгами? Задолженность людей за газ превысила 70 миллиардов…  Обнулить долги населения и местных бюджетов за услуги ЖКХ, как это было сделано в 2011 году для предприятий топливно-энергетического комплекса. Признать никчемными ряд законов Украины, начиная с закона «О рынке природного газа» и закона «О жилищно-коммунальных услугах», и вернуться к нормам, существовавших до момента вступления в силу этих антинародных документов. А еще – денонсировать присоединение Украины к третьему энергопакету ЕС.  Какие последствия роста цен на газ, топливо, тарифов на отопление? Бизнес вынужден переводить предприятия в простой или закрывать заводы. Люди теряют зарплату и работу. Возможен ли социальный взрыв?  Социальный взрыв – вещь достаточно непредсказуемая и, в украинских условиях, слабо зависящая от финансовых проблем или даже инфраструктурных катастроф. Скорее, при дестабилизации энергосистемы и отказа систем жизнеобеспечения в городах из-за blackout`a будет не социальный взрыв, а анархический бунт со всеми его атрибутами: от грабежей магазинов до организации банд и разделов «сфер влияния» между ними за «ареалы кормежки».  Предотвратить же подобное развитие событий с каждым днем становится все сложнее и чем дальше, тем больше власти уповают на теплую погоду, а не на собственные действия. Не уверен, что в Кабмине вообще хоть кто-то задумывается о том, чем чреват возможный топливный кризис, и что делать в случае его наступления. Ведь «запустить» энергосистему Украины в случае ее «падения» можно будет только со стороны России.
